site  ID  session  run  trial  cue  prepost  group  pressFreq  pressVar  nRewards  nResponse  outcomeliking  hunger
Sydney  241  1  3  3  Devalued  post  1-day  1.995282e-01  1.717497e+00  0  4  -4  1
Sydney  241  1  3  4  Rest  post  1-day  0  0  0  0  NaN  1
Sydney  241  1  3  5  Valued  post  1-day  4.026115e+00  8.567054e-02  0  81  5  1
Sydney  241  1  3  6  Devalued  post  1-day  3.495792e-01  1.617346e+00  0  8  -4  1
Sydney  241  1  3  7  Valued  post  1-day  4.158322e+00  9.797813e-02  0  83  5  1
Sydney  241  1  3  8  Rest  post  1-day  0  0  0  0  NaN  1
Sydney  241  1  3  9  Valued  post  1-day  4.103974e+00  5.977483e-02  0  82  5  1
Sydney  242  1  1  1  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  242  1  1  2  Valued  pre  1-day  1.951889e+00  1.098116e-01  2  78  3  7
Sydney  242  1  1  3  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  242  1  1  4  Valued  pre  1-day  1.672698e+00  8.875857e-02  1  67  3  7
Sydney  242  1  1  5  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  242  1  1  6  Devalued  pre  1-day  2.475730e+00  1.404951e-01  3  100  4  7
Sydney  242  1  1  7  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  242  1  1  8  Valued  pre  1-day  8.970600e-01  4.678205e-01  2  18  3  7
Sydney  242  1  1  9  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  242  1  1  10  Devalued  pre  1-day  3.173763e+00  1.088281e-01  1  64  4  7
Sydney  242  1  1  11  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  242  1  1  12  Devalued  pre  1-day  2.747747e+00  2.060820e-01  3  55  4  7
Sydney  242  1  1  13  Valued  pre  1-day  3.507005e-01  6.398187e-01  1  7  3  7
Sydney  242  1  1  14  Devalued  pre  1-day  2.304519e+00  2.113481e-01  2  46  4  7
Sydney  242  1  1  15  Valued  pre  1-day  0  0  0  0  3  7
Sydney  242  1  1  16  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  242  1  1  17  Devalued  pre  1-day  1.774717e+00  3.135646e-01  4  71  4  7
Sydney  242  1  1  18  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  242  1  1  19  Valued  pre  1-day  0  0  0  0  3  7
